lemma rank occurrences
acoger 1490 182645
deseo 1491 182528
asistir 1492 182430
concesion 1493 182407
barrio 1494 182283
ayer 1495 182252
frecuencia 1496 182144
cita 1497 182102
oeste 1498 182046
candidato 1499 181947
angel 1500 181904
quimico 1501 181518
representacion 1502 181356
maravilloso 1503 181169
campeonato 1504 181130
interpretar 1505 180954
cercano 1506 180549
integracion 1507 180464
licencia 1508 180171
tecnica 1509 179920
preparacion 1510 179438
comprobar 1511 179315
admitir 1512 179169
acompanar 1513 179095
infraestructura 1514 178909
perdonar 1515 178789
mercancia 1516 178743
divertido 1517 178688
componente 1518 178651
piso 1519 178470
secundario 1520 178323
vecino 1521 178321
peticion 1522 178307
electrico 1523 177856
musical 1524 177244
temporal 1525 177170
carajo 1526 176606
atender 1527 176570
transferencia 1528 176551
pista 1529 176334
investigar 1530 176220
presidencia 1531 176147
vigilancia 1532 176118
aeropuerto 1533 176078
conservar 1534 175815
absoluto 1535 175709
evaluar 1536 175570
derivado 1537 175230
quinto 1538 175150
azul 1539 174935
oriental 1540 174690
imponer 1541 174540
g 1542 174294
senorita 1543 173962
obligar 1544 173889
deposito 1545 173847
devolver 1546 173831
liga 1547 173774
torre 1548 173749
enorme 1549 173711
generar 1550 173488
pelear 1551 173440
plantear 1552 173302
testigo 1553 173289
pareja 1554 173246
actor 1555 173105
someter 1556 172982
aprovechar 1557 172910
adquirir 1558 172292
palestino 1559 172220
titulado 1560 171983
voluntario 1561 171802
rechazar 1562 171639
bomba 1563 171547
complejo 1564 171476
llamada 1565 171348
dispositivo 1566 171340
teoria 1567 171285
mando 1568 171217
entero 1569 171213
ventana 1570 171181
golpe 1571 170875
elaboracion 1572 170518
cadena 1573 170472
abordar 1574 170384
ejecutar 1575 170335
adulto 1576 170235
util 1577 170102
finalidad 1578 169793
odio 1579 169751
procedente 1580 169565
independencia 1581 169392
pelo 1582 169117
apenas 1583 169109
colocar 1584 168944
expresion 1585 168827
tarjeta 1586 168792
piel 1587 168687
pacto 1588 168609
educativo 1589 168442
demas 1590 168352
huir 1591 168003
estadistica 1592 167999
jornada 1593 167614
extremo 1594 167590
placer 1595 167510
documentacion 1596 167183
delante 1597 166952
llorar 1598 166599
ruta 1599 166460
carcel 1600 166236
vision 1601 166126
puente 1602 165946
emitir 1603 165846
elevado 1604 165568
regalo 1605 165220
transmitir 1606 165035
supervision 1607 164964
firma 1608 164862
fomentar 1609 164850
pretender 1610 164809
influencia 1611 164731
cerrado 1612 164234
surgir 1613 164208
latino 1614 164165
bienvenido 1615 163944
unicamente 1616 163739
costo 1617 163583
nueve 1618 163476
denominado 1619 163392
india 1620 163375
estabas 1621 163345
ampliar 1622 163339
consumidor 1623 163338
novia 1624 163236
encuentro 1625 163157
oscuro 1626 162979
suministro 1627 162961
hambre 1628 162926
mm 1629 162883
generacion 1630 162844
refugiado 1631 162498
apropiado 1632 162491
extender 1633 162435
discutir 1634 162386
anteriormente 1635 162287
temprano 1636 161778
ay 1637 161750
reina 1638 161741
kilometro 1639 161638
avanzar 1640 161587
entorno 1641 161468
instruccion 1642 161236
bailar 1643 161231
cifra 1644 160969
liberar 1645 160862
silencio 1646 160861
copia 1647 160596
caber 1648 160412
costar 1649 160348
alcance 1650 160199
regreso 1651 160081
masa 1652 159855
trasladar 1653 159809
izquierda 1654 159775
v 1655 159769
consiguiente 1656 159657
centrar 1657 159578
judio 1658 159481
interesar 1659 159427
diputado 1660 159369
jurar 1661 159218
otorgar 1662 158702
vacacion 1663 158649
laboratorio 1664 158637
ajustar 1665 158632
desastre 1666 158588
claramente 1667 158540
comienzo 1668 158491
aportar 1669 158435
vigente 1670 158430
practico 1671 158404
organizado 1672 158223
luna 1673 158217
hoja 1674 157966
integrar 1675 157931
busqueda 1676 157895
falso 1677 157541
compra 1678 157540
actualidad 1679 157531
vestido 1680 157411
temperatura 1681 157267
manejar 1682 157179
analizar 1683 157139
sonido 1684 157123
cumbre 1685 157120
fundar 1686 157117
figura 1687 157065
comandante 1688 156984
completar 1689 156773
marchar 1690 156600
votacion 1691 156568
limpio 1692 156305
especializado 1693 156190
repetir 1694 156100
intento 1695 155989
herramienta 1696 155904
traje 1697 155749
pierna 1698 155688
reforzar 1699 155650
griego 1700 155565
indigena 1701 155503
pared 1702 155484
sostener 1703 155080
preocupado 1704 155075
eficacia 1705 154954
democratico 1706 154800
ventaja 1707 154790
terrible 1708 154571
trasero 1709 154323
continuo 1710 154310
revelar 1711 154000
externo 1712 153791
penal 1713 153688
bar 1714 153647
autorizar 1715 153254
cruzar 1716 153244
gobernador 1717 153238
firme 1718 153108
sobrevivir 1719 153063
catalan 1720 152963
ciclo 1721 152790
dime 1722 152773
separar 1723 152686
finalizar 1724 152421
estrategico 1725 152377
reflejar 1726 151842
conexion 1727 151824
playa 1728 151729
colega 1729 151481
buque 1730 151389
correo 1731 151321
odiar 1732 151282
casado 1733 151075
esconder 1734 151070
cocina 1735 150936
rapidamente 1736 150899
socio 1737 150884
densidad 1738 150645
pez 1739 150594
aca 1740 150167
periodista 1741 150150
f 1742 149906
obligatorio 1743 149743
bello 1744 149622
limitado 1745 149601
estabilidad 1746 149572
torneo 1747 149366
tardar 1748 149311
sentimiento 1749 149181
tendencia 1750 149146
dama 1751 149084
perjuicio 1752 148839
propuesto 1753 148822
mina 1754 148735
boda 1755 148421
perdido 1756 148414
veras 1757 148362
implicar 1758 148338
comentario 1759 148204
cuota 1760 148160
dedicado 1761 147776
nacido 1762 147774
romano 1763 147729
cerebro 1764 147713
dimension 1765 147713
cena 1766 147668
residente 1767 147547
acceder 1768 147508
normativa 1769 147444
votar 1770 147349
significativo 1771 147185
madera 1772 147148
estimar 1773 147102
gritar 1774 147050
equivocado 1775 146928
avance 1776 146699
operar 1777 146599
africano 1778 146429
derecha 1779 146347
deporte 1780 146336
creado 1781 146251
esposo 1782 146234
democracia 1783 146226
bolsa 1784 145978
potencial 1785 145770
lago 1786 145667
eliminacion 1787 145387
reaccion 1788 145347
directriz 1789 145276
introduccion 1790 145267
determinacion 1791 145147
revolucion 1792 144792
obligado 1793 144790
don 1794 144719
salario 1795 144532
campeon 1796 144439
enfermo 1797 144240
mexicano 1798 144162
separado 1799 144099
cancer 1800 143873
consideracion 1801 143848
guardia 1802 143658
sanitario 1803 143519
perteneciente 1804 143494
clasificacion 1805 143424
terrorista 1806 143411
dosis 1807 143167
inteligente 1808 143110
deportivo 1809 143086
monton 1810 143077
pensamiento 1811 142983
interpretacion 1812 142954
principe 1813 142903
plata 1814 142850
caliente 1815 142733
capacitacion 1816 142698
sentencia 1817 142614
piloto 1818 142411
acta 1819 142006
conversacion 1820 141916
catolico 1821 141877
domingo 1822 141754
valle 1823 141728
cuantos 1824 141595
hagar 1825 141566
teniente 1826 141556
expediente 1827 141402
porcentaje 1828 141156
billete 1829 141123
exacto 1830 141118
copa 1831 140946
cristiano 1832 140705
congreso 1833 140684
apertura 1834 140584
disculpa 1835 140465
composicion 1836 140387
vamono 1837 140155
manifestar 1838 140078
asignar 1839 140000
respectar 1840 139895
residuo 1841 139885
infantil 1842 139878
institucional 1843 139579
disculpe 1844 139532
conciencia 1845 139503
recientemente 1846 139449
critico 1847 139199
japones 1848 139155
descripcion 1849 139132
estructural 1850 139110
atrapar 1851 139046
raiz 1852 138981
reino 1853 138773
art 1854 138390
alumno 1855 138330
religion 1856 138321
definitivo 1857 138298
denominacion 1858 138166
tradicion 1859 138155
marcar 1860 138070
notar 1861 138058
definitivamente 1862 138056
ampliacion 1863 137805
exponer 1864 137724
te 1865 137718
identidad 1866 137677
restaurante 1867 137584
conservacion 1868 137497
discurso 1869 137430
contratar 1870 137409
espalda 1871 137327
jardin 1872 137205
pintura 1873 137138
leche 1874 136964
pelea 1875 136914
episodio 1876 136829
fabricacion 1877 136803
fortalecer 1878 136679
medicina 1879 136488
gracioso 1880 136444
unido 1881 136336
tropa 1882 136131
maldicion 1883 136120
ave 1884 136036
humanidad 1885 135882
tabla 1886 135819
contestar 1887 135615
combate 1888 135568
variedad 1889 135555
entrega 1890 135341
escolar 1891 135165
mentira 1892 135129
palacio 1893 135034
viento 1894 134989
herido 1895 134939
horrible 1896 134807
clasico 1897 134705
amable 1898 134643
imperio 1899 134629
estrecho 1900 134480
precioso 1901 134467
circulacion 1902 134308
modalidad 1903 133958
durar 1904 133913
comprometer 1905 133839
plenamente 1906 133579
ud 1907 133571
broma 1908 133566
novio 1909 133489
vacio 1910 133422
formado 1911 133262
tecnologico 1912 133215
igualmente 1913 133111
colaborar 1914 132993
foro 1915 132975
constante 1916 132855
normalmente 1917 132744
identificacion 1918 132647
turno 1919 132567
consultar 1920 132471
dedo 1921 132361
residencia 1922 132315
constar 1923 132170
indice 1924 131913
triste 1925 131888
planificacion 1926 131766
poderoso 1927 131755
averiguar 1928 131732
adaptar 1929 131432
primario 1930 131381
autorizado 1931 131242
comportamiento 1932 130963
concentracion 1933 130954
parcial 1934 130903
saltar 1935 130570
asiento 1936 130399
sancion 1937 130303
celebracion 1938 130279
instar 1939 130264
convenir 1940 130010
sorpresa 1941 130007
apartamento 1942 129834
guia 1943 129654
universitario 1944 129632
comprendido 1945 129478
situar 1946 129351
generalmente 1947 129288
horario 1948 129074
culo 1949 128963
incrementar 1950 128936
nacimiento 1951 128890
huevo 1952 128820
grabar 1953 128820
fabrica 1954 128815
abuelo 1955 128788
generalidad 1956 128547
h 1957 128421
ilegal 1958 128159
electoral 1959 128145
primo 1960 128075
indicador 1961 128023
ordinario 1962 128016
disminuir 1963 127448
descansar 1964 127395
habilidad 1965 127357
heroe 1966 127346
detective 1967 127328
cristo 1968 127301
transmision 1969 127278
baile 1970 127236
soportar 1971 127140
abarcar 1972 127130
plataforma 1973 127065
azucar 1974 126972
recuerdas 1975 126965
despedir 1976 126739
comisario 1977 126669
escritor 1978 126569
margen 1979 126459
digar 1980 126407
citado 1981 126319
universal 1982 126195
estadistico 1983 126130
basura 1984 126126
ocupacion 1985 126114
innovacion 1986 126093
visto 1987 126024
adquisicion 1988 125906
agradable 1989 125724
anuncio 1990 125698
perseguir 1991 125690
instancia 1992 125683
concierto 1993 125444
ajuste 1994 125334
potencia 1995 125227
resistencia 1996 125031
acontecimiento 1997 124933
logro 1998 124896
erar 1999 124760
srta 2000 124652
clima 2001 124638
extra 2002 124579
planear 2003 124522
festival 2004 124482
longitud 2005 124441
transicion 2006 124297
prohibir 2007 124218
respectivo 2008 124170
adhesion 2009 124130
sentado 2010 124033
reconocido 2011 124000
femenino 2012 123998
agricultura 2013 123834
cm 2014 123834
enterar 2015 123496
equivalente 2016 123383
novela 2017 123333
ascender 2018 123323
combustible 2019 123314
puro 2020 123281
fijo 2021 123274
medalla 2022 123202
taller 2023 123199
fomento 2024 123109
locura 2025 123081
doler 2026 123076
escenario 2027 122952
vigilar 2028 122873
alentar 2029 122816
limpiar 2030 122781
anillo 2031 122758
dependencia 2032 122695
adentro 2033 122539
espacial 2034 122092
cerveza 2035 122002
alianza 2036 121987
entrevista 2037 121981
nervioso 2038 121975
autentico 2039 121861
brillante 2040 121788
alquiler 2041 121739
cansado 2042 121678
dividir 2043 121654
ordenacion 2044 121492
infierno 2045 121480
recuerdo 2046 121459
cubierto 2047 121201
operativo 2048 120956
recuperacion 2049 120878
viernes 2050 120853
indio 2051 120829
sorprender 2052 120796
calcular 2053 120681
adaptacion 2054 120430
calculo 2055 120351
fantastico 2056 120287
combatir 2057 120201
incremento 2058 119953
sexto 2059 119951
castillo 2060 119785
asustar 2061 119730
p 2062 119721
rendimiento 2063 119703
fresco 2064 119666
templo 2065 119428
cultivo 2066 119378
toma 2067 119338
turismo 2068 119309
probable 2069 119305
critica 2070 119109
evidencia 2071 119036
notificacion 2072 119002
reir 2073 118961
individuo 2074 118956
sospechoso 2075 118817
mapa 2076 118804
actitud 2077 118745
nuevamente 2078 118743
calor 2079 118616
difusion 2080 118540
consejero 2081 118515
criminal 2082 118513
desarrollado 2083 118492
uh 2084 118415
meta 2085 118357
experimentar 2086 118354
propietario 2087 118152
enganar 2088 118001
organico 2089 117908
detallado 2090 117629
baja 2091 117594
espectaculo 2092 117563
senoria 2093 117465
entendido 2094 117444
suma 2095 117036
designar 2096 117024
vencer 2097 116877
convocatoria 2098 116867
sovietico 2099 116799
culpable 2100 116769
extension 2101 116572
competir 2102 116534
desarme 2103 116435
beneficiar 2104 116401
financiar 2105 116327
distribuir 2106 116289
destruccion 2107 116151
breve 2108 116109
celula 2109 116088
estes 2110 115949
quemar 2111 115904
cenar 2112 115832
tonelada 2113 115687
abuela 2114 115682
respirar 2115 115650
particularmente 2116 115611
lamentar 2117 115594
aparato 2118 115241
lamento 2119 115217
derrotar 2120 115074
acusar 2121 115051
brusela 2122 114961
orgulloso 2123 114932
cumpleanos 2124 114927
biblioteca 2125 114846
complementario 2126 114833
oriente 2127 114824
referente 2128 114715
debil 2129 114668
camion 2130 114608
constitucion 2131 114573
fotografia 2132 114506
alcalde 2133 114492
subrayar 2134 114461
rock 2135 114455
cantante 2136 114418
multiple 2137 114378
renunciar 2138 114226
bala 2139 114223
justificar 2140 114218
pension 2141 114150
rayo 2142 114111
pegar 2143 114047
autonomo 2144 113977
kg 2145 113936
medir 2146 113811
proveedor 2147 113784
invitado 2148 113742
climatico 2149 113697
movil 2150 113537
defensor 2151 113415
seguido 2152 113351
academico 2153 113325
originario 2154 113277
pendiente 2155 113273
marino 2156 113229
registrado 2157 113058
componer 2158 112981
prisa 2159 112980
seco 2160 112783
paquete 2161 112778
indicado 2162 112627
sea 2163 112583
perra 2164 112502
t 2165 112461
transformar 2166 112432
concedido 2167 112413
contratacion 2168 112409
metal 2169 112383
apuntar 2170 112377
ruido 2171 112065
intervenir 2172 111994
notificar 2173 111960
rendir 2174 111942
inocente 2175 111900
fundacion 2176 111890
percibir 2177 111779
descanso 2178 111753
renta 2179 111666
doce 2180 111514
artistico 2181 111321
coleccion 2182 111299
contemplado 2183 111268
prevenir 2184 111197
insistir 2185 111158
lectura 2186 111112
audiencia 2187 111095
obtenido 2188 110991
residir 2189 110916
pistola 2190 110892
instalar 2191 110796
seas 2192 110786
convencer 2193 110565
condenar 2194 110548
urbanismo 2195 110491
autobus 2196 110439
energetico 2197 110387
tortura 2198 110321
vinculado 2199 110130
rato 2200 110023
ronda 2201 109988
suficientemente 2202 109952
definido 2203 109888
investigador 2204 109871
respectivamente 2205 109853
alimentacion 2206 109644
fenomeno 2207 109641
alejar 2208 109499
aceite 2209 109472
diente 2210 109429
practicar 2211 109423
comercializacion 2212 109422
gol 2213 109418
uniforme 2214 109395
habitual 2215 109181
gato 2216 109107
traduccion 2217 108932
consciente 2218 108895
petroleo 2219 108752
izquierdo 2220 108689
obstaculo 2221 108542
brindar 2222 108520
transformacion 2223 108484
seminario 2224 108397
desafio 2225 108384
restriccion 2226 108333
des 2227 108321
oler 2228 108284
salon 2229 108208
pan 2230 108189
digital 2231 108107
geografico 2232 108053
patrimonio 2233 108041
pecado 2234 108023
universo 2235 107998
escoger 2236 107939
comparacion 2237 107898
zapato 2238 107778
estandar 2239 107725
cuello 2240 107696
alimentario 2241 107684
prohibicion 2242 107613
seleccionar 2243 107540
inteligencia 2244 107373
detencion 2245 107141
pesado 2246 107097
solido 2247 106931
jurisdiccion 2248 106746
llegada 2249 106743
columna 2250 106302
velar 2251 106213
lunes 2252 106162
vengar 2253 106147
mudar 2254 106141
dogc 2255 106028
arrestar 2256 105909
satisfaccion 2257 105849
avanzado 2258 105773
felicidad 2259 105697
atraer 2260 105637
moral 2261 105613
concurso 2262 105511
bancario 2263 105437
infancia 2264 105431
tia 2265 105376
adolescente 2266 105348
ritmo 2267 105201
lanzamiento 2268 105149
tiro 2269 105143
inspeccion 2270 105102
iraq 2271 105086
atravesar 2272 105060
reclamacion 2273 105022
polvo 2274 104864
considerado 2275 104795
pasivo 2276 104779
enseguida 2277 104727
